descretePN	PN	verb
ネガ（評価）	-0.3	暑苦しい
ネガ（評価）	-0.3	上辷りです
ネガ（評価）	-0.3	冗長だ
ネガ（評価）	-0.3	水の泡です
ネガ（評価）	-0.3	冗長です
ネガ（評価）	-0.3	心が騒ぐ
ネガ（評価）	-0.3	心を乱す
ネガ（評価）	-0.3	心許ない
ネガ（評価）	-0.3	心許無い
ネガ（評価）	-0.3	心苦しい
ネガ（評価）	-0.3	心無い
ネガ（評価）	-0.3	卑わいだ
ネガ（評価）	-0.3	心憂い
ネガ（評価）	-0.3	新鮮味はない
ネガ（評価）	-0.3	卑しん坊の
ネガ（評価）	-0.3	身もふたもない
ネガ（評価）	-0.3	身も蓋もない
ネガ（評価）	-0.3	辛気くさい
ネガ（評価）	-0.3	辛気臭い
ネガ（評価）	-0.3	人が悪い
ネガ（評価）	-0.3	人を食った
ネガ（評価）	-0.3	人泣かせだ
ネガ（評価）	-0.3	人泣かせです
ネガ（評価）	-0.3	人泣かせの
ネガ（評価）	-0.3	卑しん坊です
ネガ（評価）	-0.3	卑しん坊だ
ネガ（評価）	-0.3	人目につく
ネガ（評価）	-0.3	人恋しい
ネガ（評価）	-0.3	図々しい
ネガ（評価）	-0.3	水の泡だ
ネガ（評価）	-0.3	心が重い
ネガ（評価）	-0.3	卑わいです
ネガ（評価）	-0.3	卑賎だ
ネガ（評価）	-0.3	尻が軽い
ネガ（評価）	-0.3	冗漫だ
ネガ（評価）	-0.3	冗漫です
ネガ（評価）	-0.3	卑猥です
ネガ（評価）	-0.3	情けが無い
ネガ（評価）	-0.3	情け知らず
ネガ（評価）	-0.3	情けない
ネガ（評価）	-0.3	卑猥だ
ネガ（評価）	-0.3	情強だ
ネガ（評価）	-0.3	情強です
ネガ（評価）	-0.3	卑劣です
ネガ（評価）	-0.3	色あせる
ネガ（評価）	-0.3	尻が重い
ネガ（評価）	-0.3	卑賎です
ネガ（評価）	-0.3	尻の穴が小さい
ネガ（評価）	-0.3	尻ごみ
ネガ（評価）	-0.3	卑劣だ
ネガ（評価）	-0.3	尻軽だ
ネガ（評価）	-0.3	尻込み
ネガ（評価）	-0.3	卑俗です
ネガ（評価）	-0.3	卑俗だ
ネガ（評価）	-0.3	卑賎の
ネガ（評価）	-0.3	伸びがない
ネガ（評価）	-0.3	寝覚めが悪い
ネガ（評価）	-0.3	寝苦しい
ネガ（評価）	-0.3	血も涙もない
ネガ（評価）	-0.3	俗物だ
ネガ（評価）	-0.3	手荒です
ネガ（評価）	-0.3	逃げ腰です
ネガ（評価）	-0.3	田舎臭い
ネガ（評価）	-0.3	徒だ
ネガ（評価）	-0.3	徒です
ネガ（評価）	-0.3	徒爾だ
ネガ（評価）	-0.3	徒爾です
ネガ（評価）	-0.3	徒爾の
ネガ（評価）	-0.3	途方もない
ネガ（評価）	-0.3	途方も無い
ネガ（評価）	-0.3	都合が悪い
ネガ（評価）	-0.3	度が強い
ネガ（評価）	-0.3	度し難い
ネガ（評価）	-0.3	土くさい
ネガ（評価）	-0.3	土臭い
ネガ（評価）	-0.3	破壊的です
ネガ（評価）	-0.3	怒りっぽい
ネガ（評価）	-0.3	怒り心頭だ
ネガ（評価）	-0.3	怒り心頭です
ネガ（評価）	-0.3	破壊的だ
ネガ（評価）	-0.3	派手好みの
ネガ（評価）	-0.3	怒り心頭に発する
ネガ（評価）	-0.3	怒り心頭の
ネガ（評価）	-0.3	盗人猛猛しい
ネガ（評価）	-0.3	逃げ腰だ
ネガ（評価）	-0.3	派手好みです
ネガ（評価）	-0.3	派手好みだ
ネガ（評価）	-0.3	田舎っぽい
ネガ（評価）	-0.3	破戒無慙だ
ネガ（評価）	-0.3	破戒無慙です
ネガ（評価）	-0.3	破滅的です
ネガ（評価）	-0.3	破廉恥だ
ネガ（評価）	-0.3	低能の
ネガ（評価）	-0.3	低劣だ
ネガ（評価）	-0.3	低劣です
ネガ（評価）	-0.3	底が浅い
ネガ（評価）	-0.3	底意地の悪い
ネガ（評価）	-0.3	締まりがない
ネガ（評価）	-0.3	締まりが無い
ネガ（評価）	-0.3	締まりのない
ネガ（評価）	-0.3	締まり屋だ
ネガ（評価）	-0.3	締まり屋です
ネガ（評価）	-0.3	締まり屋の
ネガ（評価）	-0.3	田舎くさい
ネガ（評価）	-0.3	締りがない
ネガ（評価）	-0.3	破滅的だ
ネガ（評価）	-0.3	締りが無い
ネガ（評価）	-0.3	泥くさい
ネガ（評価）	-0.3	泥臭い
ネガ（評価）	-0.3	鉄面皮だ
ネガ（評価）	-0.3	鉄面皮です
ネガ（評価）	-0.3	天保銭だ
ネガ（評価）	-0.3	天保銭です
ネガ（評価）	-0.3	破戒無慙の
ネガ（評価）	-0.3	天保銭の
ネガ（評価）	-0.3	波がある
ネガ（評価）	-0.3	能無しの
ネガ（評価）	-0.3	低能だ
ネガ（評価）	-0.3	逃げ腰の
ネガ（評価）	-0.3	鈍根です
ネガ（評価）	-0.3	猫に小判です
ネガ（評価）	-0.3	猫に小判だ
ネガ（評価）	-0.3	如何わしい
ネガ（評価）	-0.3	入りにくい
ネガ（評価）	-0.3	入りづらい
ネガ（評価）	-0.3	乳臭い
ネガ（評価）	-0.3	乳臭の
ネガ（評価）	-0.3	鈍根の
ネガ（評価）	-0.3	鈍重だ
ネガ（評価）	-0.3	鈍重です
ネガ（評価）	-0.3	鈍重の
ネガ（評価）	-0.3	鈍物だ
ネガ（評価）	-0.3	乳臭です
ネガ（評価）	-0.3	乳臭だ
ネガ（評価）	-0.3	鈍物です
ネガ（評価）	-0.3	日陰者の
ネガ（評価）	-0.3	鈍物の
ネガ（評価）	-0.3	馴れ馴れしい
ネガ（評価）	-0.3	難がある
ネガ（評価）	-0.3	難物だ
ネガ（評価）	-0.3	難物です
ネガ（評価）	-0.3	日陰者です
ネガ（評価）	-0.3	難物の
ネガ（評価）	-0.3	二の句がつげない
ネガ（評価）	-0.3	鈍根だ
ネガ（評価）	-0.3	鈍臭い
ネガ（評価）	-0.3	鈍
ネガ（評価）	-0.3	頭を冷やす
ネガ（評価）	-0.3	能無しです
ネガ（評価）	-0.3	能無しだ
ネガ（評価）	-0.3	能なし
ネガ（評価）	-0.3	頭が固い
ネガ（評価）	-0.3	頭が高い
ネガ（評価）	-0.3	頭へ来る
ネガ（評価）	-0.3	頭をひねる
ネガ（評価）	-0.3	悩ましい
ネガ（評価）	-0.3	頭を捻る
ネガ（評価）	-0.3	粘っこい
ネガ（評価）	-0.3	年寄りくさい
ネガ（評価）	-0.3	道理に外れた
ネガ（評価）	-0.3	豚に真珠の
ネガ（評価）	-0.3	毒にも薬にもならぬ
ネガ（評価）	-0.3	毒々しい
ネガ（評価）	-0.3	猫の額の
ネガ（評価）	-0.3	猫の額です
ネガ（評価）	-0.3	猫の額だ
ネガ（評価）	-0.3	突拍子もない
ネガ（評価）	-0.3	突慳貪だ
ネガ（評価）	-0.3	突慳貪です
ネガ（評価）	-0.3	猫に小判の
ネガ（評価）	-0.3	豚に真珠だ
ネガ（評価）	-0.3	豚に真珠です
ネガ（評価）	-0.3	低能です
ネガ（評価）	-0.3	破廉恥です
ネガ（評価）	-0.3	俗物です
ネガ（評価）	-0.3	売国奴です
ネガ（評価）	-0.3	薄氷を踏む思いです
ネガ（評価）	-0.3	暖簾に腕押しだ
ネガ（評価）	-0.3	暖簾に腕押しです
ネガ（評価）	-0.3	薄氷を踏む思いだ
ネガ（評価）	-0.3	暖簾に腕押しの
ネガ（評価）	-0.3	薄馬鹿の
ネガ（評価）	-0.3	薄馬鹿です
ネガ（評価）	-0.3	薄馬鹿だ
ネガ（評価）	-0.3	値が張る
ネガ（評価）	-0.3	恥知らずだ
ネガ（評価）	-0.3	薄気味悪い
ネガ（評価）	-0.3	薄汚い
ネガ（評価）	-0.3	薄暗い
ネガ（評価）	-0.3	薄っぺらです
ネガ（評価）	-0.3	恥知らずです
ネガ（評価）	-0.3	薄っぺらだ
ネガ（評価）	-0.3	薄ぐらい
ネガ（評価）	-0.3	薄ぎたない
ネガ（評価）	-0.3	白眼視する
ネガ（評価）	-0.3	白々しい
ネガ（評価）	-0.3	恥知らずの
ネガ（評価）	-0.3	恥曝しだ
ネガ（評価）	-0.3	売国奴の
ネガ（評価）	-0.3	恥曝しです
ネガ（評価）	-0.3	痴れ者だ
ネガ（評価）	-0.3	短慮です
ネガ（評価）	-0.3	短慮だ
ネガ（評価）	-0.3	嘆かわしい
ネガ（評価）	-0.3	態とらしい
ネガ（評価）	-0.3	漠漠の
ネガ（評価）	-0.3	俗物の
ネガ（評価）	-0.3	卒爾だ
ネガ（評価）	-0.3	卒爾です
ネガ（評価）	-0.3	卒爾の
ネガ（評価）	-0.3	遜色がある
ネガ（評価）	-0.3	漠漠です
ネガ（評価）	-0.3	惰弱だ
ネガ（評価）	-0.3	惰弱です
ネガ（評価）	-0.3	駄目
ネガ（評価）	-0.3	耐え難い
ネガ（評価）	-0.3	漠漠だ
ネガ（評価）	-0.3	濁るた
ネガ（評価）	-0.3	態度が大きい
ネガ（評価）	-0.3	大仰だ
ネガ（評価）	-0.3	大仰です
ネガ（評価）	-0.3	大愚だ
ネガ（評価）	-0.3	大愚です
ネガ（評価）	-0.3	薄氷を踏む思いの
ネガ（評価）	-0.3	大愚の
ネガ（評価）	-0.3	大形だ
ネガ（評価）	-0.3	大形です
ネガ（評価）	-0.3	大嫌いだ
ネガ（評価）	-0.3	大嫌いです
ネガ（評価）	-0.3	痴れ者です
ネガ（評価）	-0.3	痴れ者の
ネガ（評価）	-0.3	低俗です
ネガ（評価）	-0.3	売国奴だ
ネガ（評価）	-0.3	張り出しすぎ
ネガ（評価）	-0.3	馬鹿者
ネガ（評価）	-0.3	挑発的だ
ネガ（評価）	-0.3	馬鹿にする
ネガ（評価）	-0.3	挑発的です
ネガ（評価）	-0.3	調子はずれだ
ネガ（評価）	-0.3	調子はずれです
ネガ（評価）	-0.3	馬鹿くさい
ネガ（評価）	-0.3	調子はずれの
ネガ（評価）	-0.3	長たらしい
ネガ（評価）	-0.3	沈痛だ
ネガ（評価）	-0.3	沈痛です
ネガ（評価）	-0.3	沈鬱だ
ネガ（評価）	-0.3	沈鬱です
ネガ（評価）	-0.3	沈鬱の
ネガ（評価）	-0.3	馬の耳に念仏
ネガ（評価）	-0.3	痛々しい
ネガ（評価）	-0.3	痛ましい
ネガ（評価）	-0.3	低級だ
ネガ（評価）	-0.3	低級です
ネガ（評価）	-0.3	破廉恥の
ネガ（評価）	-0.3	低質だ
ネガ（評価）	-0.3	低質です
ネガ（評価）	-0.3	低質の
ネガ（評価）	-0.3	低俗だ
ネガ（評価）	-0.3	張りつめる
ネガ（評価）	-0.3	馬鹿野郎だ
ネガ（評価）	-0.3	虫酸が走る
ネガ（評価）	-0.3	遅緩だ
ネガ（評価）	-0.3	買い得です
ネガ（評価）	-0.3	背筋が寒くなる
ネガ（評価）	-0.3	馬鹿馬鹿しい
ネガ（評価）	-0.3	致し方ない
ネガ（評価）	-0.3	致し方無い
ネガ（評価）	-0.3	馬鹿臭い
ネガ（評価）	-0.3	致命的だ
ネガ（評価）	-0.3	致命的です
ネガ（評価）	-0.3	馬鹿らしい
ネガ（評価）	-0.3	遅々たる
ネガ（評価）	-0.3	遅い
ネガ（評価）	-0.3	遅緩です
ネガ（評価）	-0.3	虫のいい
ネガ（評価）	-0.3	遅緩の
ネガ（評価）	-0.3	遅鈍だ
ネガ（評価）	-0.3	遅鈍です
ネガ（評価）	-0.3	馬鹿野郎の
ネガ（評価）	-0.3	遅鈍の
ネガ（評価）	-0.3	茶番劇だ
ネガ（評価）	-0.3	茶番劇です
ネガ（評価）	-0.3	茶番劇の
ネガ（評価）	-0.3	虫がいい
ネガ（評価）	-0.3	馬鹿野郎です
ネガ（評価）	-0.3	虫が好くない
ネガ（評価）	-0.3	手荒い
ネガ（評価）	-0.3	尻軽です
ネガ（評価）	-0.3	手荒だ
ネガ（評価）	-0.3	酷い
ネガ（評価）	-0.3	剛愎です
ネガ（評価）	-0.3	剛愎の
ネガ（評価）	-0.3	合わせにくい
ネガ（評価）	-0.3	酷たらしい
ネガ（評価）	-0.3	酷だ
ネガ（評価）	-0.3	不ぞろいです
ネガ（評価）	-0.3	酷です
ネガ（評価）	-0.3	手厳しい
ネガ（評価）	-0.3	酷の
ネガ（評価）	-0.3	不熱心です
ネガ（評価）	-0.3	酷しい
ネガ（評価）	-0.3	不釣り合いです
ネガ（評価）	-0.3	酷薄だ
ネガ（評価）	-0.3	酷薄です
ネガ（評価）	-0.3	不熱心だ
ネガ（評価）	-0.3	酷薄の
ネガ（評価）	-0.3	不釣り合いの
ネガ（評価）	-0.3	酷烈だ
ネガ（評価）	-0.3	酷烈です
ネガ（評価）	-0.3	腰が弱い
ネガ（評価）	-0.3	腰が重い
ネガ（評価）	-0.3	腰砕けだ
ネガ（評価）	-0.3	剛愎だ
ネガ（評価）	-0.3	高慢ちきの
ネガ（評価）	-0.3	高慢ちきです
ネガ（評価）	-0.3	高慢ちきだ
ネガ（評価）	-0.3	糠に釘の
ネガ（評価）	-0.3	荒々しい
ネガ（評価）	-0.3	荒くれた
ネガ（評価）	-0.3	荒っぽい
ネガ（評価）	-0.3	荒らかだ
ネガ（評価）	-0.3	荒らかです
ネガ（評価）	-0.3	荒荒しい
ネガ（評価）	-0.3	荒削りだ
ネガ（評価）	-0.3	荒削りです
ネガ（評価）	-0.3	荒削りの
ネガ（評価）	-0.3	荒誕だ
ネガ（評価）	-0.3	荒誕です
ネガ（評価）	-0.3	荒誕の
ネガ（評価）	-0.3	荒唐だ
ネガ（評価）	-0.3	荒唐です
ネガ（評価）	-0.3	荒唐の
ネガ（評価）	-0.3	高慢だ
ネガ（評価）	-0.3	高慢です
ネガ（評価）	-0.3	不まじめだ
ネガ（評価）	-0.3	高慢の
ネガ（評価）	-0.3	不ぞろいの
ネガ（評価）	-0.3	腰砕けです
ネガ（評価）	-0.3	腰砕けの
ネガ（評価）	-0.3	不穏だ
ネガ（評価）	-0.3	殺人的だ
ネガ（評価）	-0.3	在り来りです
ネガ（評価）	-0.3	罪ぶかい
ネガ（評価）	-0.3	罪深い
ネガ（評価）	-0.3	策士だ
ネガ（評価）	-0.3	策士です
ネガ（評価）	-0.3	策士の
ネガ（評価）	-0.3	擦れっ枯らしだ
ネガ（評価）	-0.3	擦れっ枯らしです
ネガ（評価）	-0.3	貧乏人です
ネガ（評価）	-0.3	擦れっ枯らしの
ネガ（評価）	-0.3	殺人的です
ネガ（評価）	-0.3	腰弱だ
ネガ（評価）	-0.3	殺伐だ
ネガ（評価）	-0.3	殺伐です
ネガ（評価）	-0.3	殺伐の
ネガ（評価）	-0.3	殺伐と
ネガ（評価）	-0.3	雑だ
ネガ（評価）	-0.3	雑です
ネガ（評価）	-0.3	貧乏人だ
ネガ（評価）	-0.3	雑の
ネガ（評価）	-0.3	雑然だ
ネガ（評価）	-0.3	雑然です
ネガ（評価）	-0.3	在り来りだ
ネガ（評価）	-0.3	細細
ネガ（評価）	-0.3	差別的です
ネガ（評価）	-0.3	差別的だ
ネガ（評価）	-0.3	腰弱です
ネガ（評価）	-0.3	腰抜けだ
ネガ（評価）	-0.3	腰抜けです
ネガ（評価）	-0.3	不釣り合いだ
ネガ（評価）	-0.3	不深切の
ネガ（評価）	-0.3	腰抜けの
ネガ（評価）	-0.3	今ひとつ
ネガ（評価）	-0.3	今一つだ
ネガ（評価）	-0.3	今一つです
ネガ（評価）	-0.3	不深切です
ネガ（評価）	-0.3	今一つの
ネガ（評価）	-0.3	恨み骨髄に徹する
ネガ（評価）	-0.3	恨めしい
ネガ（評価）	-0.3	不深切だ
ネガ（評価）	-0.3	貧乏人の
ネガ（評価）	-0.3	差がある
ネガ（評価）	-0.3	差が激しい
ネガ（評価）	-0.3	差はある
ネガ（評価）	-0.3	差し支える
ネガ（評価）	-0.3	差し出がましい
ネガ（評価）	-0.3	差支える
ネガ（評価）	-0.3	不まじめです
ネガ（評価）	-0.3	糠に釘です
ネガ（評価）	-0.3	惨い
ネガ（評価）	-0.3	厳酷です
ネガ（評価）	-0.3	険しい
ネガ（評価）	-0.3	険悪だ
ネガ（評価）	-0.3	険悪です
ネガ（評価）	-0.3	不見識です
ネガ（評価）	-0.3	険悪の
ネガ（評価）	-0.3	険難だ
ネガ（評価）	-0.3	険難です
ネガ（評価）	-0.3	元も子もない
ネガ（評価）	-0.3	厳つい
ネガ（評価）	-0.3	厳酷だ
ネガ（評価）	-0.3	幻怪だ
ネガ（評価）	-0.3	固陋です
ネガ（評価）	-0.3	幻怪です
ネガ（評価）	-0.3	不見識だ
ネガ（評価）	-0.3	幻怪の
ネガ（評価）	-0.3	不謹慎です
ネガ（評価）	-0.3	不謹慎だ
ネガ（評価）	-0.3	不恰好の
ネガ（評価）	-0.3	個性がない
ネガ（評価）	-0.3	個性はない
ネガ（評価）	-0.3	古めかしい
ネガ（評価）	-0.3	古臭い
ネガ（評価）	-0.3	見向きもしない
ネガ（評価）	-0.3	見苦しい
ネガ（評価）	-0.3	見下す
ネガ（評価）	-0.3	見る影もない
ネガ（評価）	-0.3	血の気が多い
ネガ（評価）	-0.3	喧しい
ネガ（評価）	-0.3	不行届きです
ネガ（評価）	-0.3	喧嘩腰だ
ネガ（評価）	-0.3	喧嘩腰です
ネガ（評価）	-0.3	不行届きだ
ネガ（評価）	-0.3	喧嘩腰の
ネガ（評価）	-0.3	堅苦しい
ネガ（評価）	-0.3	不行き届きです
ネガ（評価）	-0.3	嫌らしい
ネガ（評価）	-0.3	嫌みだ
ネガ（評価）	-0.3	嫌みです
ネガ（評価）	-0.3	不行き届きだ
ネガ（評価）	-0.3	嫌みの
ネガ（評価）	-0.3	不甲斐ない
ネガ（評価）	-0.3	見えっ張りだ
ネガ（評価）	-0.3	見えっ張りです
ネガ（評価）	-0.3	見ぐるしい
ネガ（評価）	-0.3	見づらい
ネガ（評価）	-0.3	見にくい
ネガ（評価）	-0.3	見るかげもない
ネガ（評価）	-0.3	固陋だ
ネガ（評価）	-0.3	姑息だ
ネガ（評価）	-0.3	糠に釘だ
ネガ（評価）	-0.3	好い加減だ
ネガ（評価）	-0.3	厚かましい
ネガ（評価）	-0.3	厚ぼったい
ネガ（評価）	-0.3	厚顔だ
ネガ（評価）	-0.3	厚顔です
ネガ（評価）	-0.3	口がさびしい
ネガ（評価）	-0.3	口が軽い
ネガ（評価）	-0.3	口ほどにもない
ネガ（評価）	-0.3	口惜しい
ネガ（評価）	-0.3	口先だけ
ネガ（評価）	-0.3	口先だけの
ネガ（評価）	-0.3	好い加減です
ネガ（評価）	-0.3	姑息です
ネガ（評価）	-0.3	好きものだ
ネガ（評価）	-0.3	不穏当の
ネガ（評価）	-0.3	不穏当です
ネガ（評価）	-0.3	不穏当だ
ネガ（評価）	-0.3	好きものの
ネガ（評価）	-0.3	好き嫌いがある
ネガ（評価）	-0.3	好き嫌いはある
ネガ（評価）	-0.3	不穏です
ネガ（評価）	-0.3	慌しい
ネガ（評価）	-0.3	慌ただしい
ネガ（評価）	-0.3	効き難い
ネガ（評価）	-0.3	効きにくい
ネガ（評価）	-0.3	効きすぎる
ネガ（評価）	-0.3	御大層です
ネガ（評価）	-0.3	胡散臭い
ネガ（評価）	-0.3	不恰好です
ネガ（評価）	-0.3	誇大だ
ネガ（評価）	-0.3	誇大です
ネガ（評価）	-0.3	後のまつりだ
ネガ（評価）	-0.3	不恰好だ
ネガ（評価）	-0.3	後のまつりです
ネガ（評価）	-0.3	後のまつりの
ネガ（評価）	-0.3	不格好の
ネガ（評価）	-0.3	後の祭りだ
ネガ（評価）	-0.3	後の祭りです
ネガ（評価）	-0.3	不格好です
ネガ（評価）	-0.3	後の祭りの
ネガ（評価）	-0.3	後悔先に立たぬ
ネガ（評価）	-0.3	御粗末だ
ネガ（評価）	-0.3	御粗末です
ネガ（評価）	-0.3	御機嫌斜めだ
ネガ（評価）	-0.3	御機嫌斜めです
ネガ（評価）	-0.3	不格好だ
ネガ（評価）	-0.3	御機嫌斜めの
ネガ（評価）	-0.3	御大層だ
ネガ（評価）	-0.3	雑然の
ネガ（評価）	-0.3	不ぞろいだ
ネガ（評価）	-0.3	日陰者だ
ネガ（評価）	-0.3	鼻持ちがならない
ネガ（評価）	-0.3	尾篭だ
ネガ（評価）	-0.3	子供だましだ
ネガ（評価）	-0.3	子供だましです
ネガ（評価）	-0.3	貧賎です
ネガ（評価）	-0.3	子供だましの
ネガ（評価）	-0.3	子供騙しだ
ネガ（評価）	-0.3	子供騙しです
ネガ（評価）	-0.3	尾篭です
ネガ（評価）	-0.3	貧賎だ
ネガ（評価）	-0.3	鼻に付く
ネガ（評価）	-0.3	子供騙しの
ネガ（評価）	-0.3	弱々しい
ネガ（評価）	-0.3	寂寞の
ネガ（評価）	-0.3	鼻っ柱が強い
ネガ（評価）	-0.3	寂寞です
ネガ（評価）	-0.3	子供っぽい
ネガ（評価）	-0.3	非人道的です
ネガ（評価）	-0.3	刺刺しい
ネガ（評価）	-0.3	仕方のない
ネガ（評価）	-0.3	残忍です
ネガ（評価）	-0.3	貧相だ
ネガ（評価）	-0.3	残忍の
ネガ（評価）	-0.3	仕方がない
ネガ（評価）	-0.3	弱虫だ
ネガ（評価）	-0.3	仕方ない
ネガ（評価）	-0.3	悲愴の
ネガ（評価）	-0.3	非人道的だ
ネガ（評価）	-0.3	皮相だ
ネガ（評価）	-0.3	使いづらい
ネガ（評価）	-0.3	使いにくい
ネガ（評価）	-0.3	使い難い
ネガ（評価）	-0.3	皮相です
ネガ（評価）	-0.3	使い物にならない
ネガ（評価）	-0.3	寂寞だ
ネガ（評価）	-0.3	寂れる
ネガ（評価）	-0.3	残刻です
ネガ（評価）	-0.3	思いきりの悪い
ネガ（評価）	-0.3	歯痒い
ネガ（評価）	-0.3	耳年増だ
ネガ（評価）	-0.3	邪険だ
ネガ（評価）	-0.3	貧寒だ
ネガ（評価）	-0.3	耳年増です
ネガ（評価）	-0.3	執念深い
ネガ（評価）	-0.3	七面倒臭い
ネガ（評価）	-0.3	惨たらしい
ネガ（評価）	-0.3	貧しい
ネガ（評価）	-0.3	表六玉です
ネガ（評価）	-0.3	品がない
ネガ（評価）	-0.3	耳年増の
ネガ（評価）	-0.3	自縄自縛だ
ネガ（評価）	-0.3	自縄自縛です
ネガ（評価）	-0.3	表六玉の
ネガ（評価）	-0.3	邪険です
ネガ（評価）	-0.3	歯が立たない
ネガ（評価）	-0.3	邪魔者
ネガ（評価）	-0.3	邪慳です
ネガ（評価）	-0.3	寂しげの
ネガ（評価）	-0.3	貧寒の
ネガ（評価）	-0.3	鼻持ちならない
ネガ（評価）	-0.3	思わしくない
ネガ（評価）	-0.3	寂しげです
ネガ（評価）	-0.3	寂しげだ
ネガ（評価）	-0.3	邪慳だ
ネガ（評価）	-0.3	邪魔物
ネガ（評価）	-0.3	支障がある
ネガ（評価）	-0.3	脂こい
ネガ（評価）	-0.3	邪魔くさい
ネガ（評価）	-0.3	脂っこい
ネガ（評価）	-0.3	表六玉だ
ネガ（評価）	-0.3	貧寒です
ネガ（評価）	-0.3	残忍だ
ネガ（評価）	-0.3	刺々しい
ネガ（評価）	-0.3	残刻だ
ネガ（評価）	-0.3	悲愴だ
ネガ（評価）	-0.3	酸鼻です
ネガ（評価）	-0.3	酸鼻だ
ネガ（評価）	-0.3	散散です
ネガ（評価）	-0.3	散散だ
ネガ（評価）	-0.3	散々です
ネガ（評価）	-0.3	弱虫の
ネガ（評価）	-0.3	守銭奴だ
ネガ（評価）	-0.3	守銭奴です
ネガ（評価）	-0.3	散々だ
ネガ（評価）	-0.3	守銭奴の
ネガ（評価）	-0.3	弱虫です
ネガ（評価）	-0.3	手がつけられない
ネガ（評価）	-0.3	手が出ない
ネガ（評価）	-0.3	手におえない
ネガ（評価）	-0.3	手に余る
ネガ（評価）	-0.3	手の出し様がない
ネガ（評価）	-0.3	惨憺の
ネガ（評価）	-0.3	手ぬるい
ネガ（評価）	-0.3	惨憺です
ネガ（評価）	-0.3	惨憺だ
ネガ（評価）	-0.3	惨烈の
ネガ（評価）	-0.3	貧相の
ネガ（評価）	-0.3	貧乏くさい
ネガ（評価）	-0.3	惨烈です
ネガ（評価）	-0.3	手ひどい
ネガ（評価）	-0.3	手緩い
ネガ（評価）	-0.3	惨烈だ
ネガ（評価）	-0.3	貧相です
ネガ（評価）	-0.3	自縄自縛の
ネガ（評価）	-0.3	残り惜しい
ネガ（評価）	-0.3	酸鼻の
ネガ（評価）	-0.3	残り多い
ネガ（評価）	-0.3	悲愴です
ネガ（評価）	-0.30221644999999997	味もそっけもない
ネガ（評価）	-0.30221644999999997	そっけない
ネガ（評価）	-0.30221644999999997	味もそっけも無い
ネガ（評価）	-0.30328739	信じがたい
ネガ（経験）	-0.30565929	うんざり
ネガ（評価）	-0.30686663999999997	パワー不足
ネガ（経験）	-0.30954955	苦慮
ネガ（評価）	-0.30956356	竜頭蛇尾の
ネガ（評価）	-0.30956356	竜頭蛇尾だ
ネガ（評価）	-0.30956356	竜頭蛇尾です
ネガ（評価）	-0.30992218	型にはまる
ネガ（評価）	-0.30999662	無愛敬です
ネガ（評価）	-0.30999662	無愛敬だ
ネガ（評価）	-0.30999662	無愛敬の
ネガ（評価）	-0.31021519999999997	向う見ずです
ネガ（評価）	-0.31021519999999997	向う見ずだ
ネガ（評価）	-0.3123167	諦めの悪い
ネガ（経験）	-0.3123167	諦める
ネガ（評価）	-0.3123473	不同だ
ネガ（評価）	-0.3123473	不同です
ネガ（評価）	-0.3162183	迫力がない
ネガ（評価）	-0.3170344	気が重い
ネガ（評価）	-0.3170344	気が短い
ネガ（評価）	-0.3170344	気が沈む
ネガ（評価）	-0.3170344	気にくわない
ネガ（評価）	-0.3170344	気むつかしい
ネガ（評価）	-0.3170344	気が塞ぐ
ネガ（経験）	-0.3170344	気が気でない
ネガ（経験）	-0.3170344	気に障る
ネガ（評価）	-0.3170344	味も素気もない
ネガ（経験）	-0.3170344	気が滅入る
ネガ（経験）	-0.3170344	気をもむ
ネガ（経験）	-0.3170344	気に掛かる
ネガ（評価）	-0.3170344	気が弱い
ネガ（評価）	-0.3170344	気が小さい
ネガ（評価）	-0.3170344	気が強い
ネガ（経験）	-0.3170344	気を悪くする
ネガ（評価）	-0.3170344	気が遠のく
ネガ（経験）	-0.3170344	気が緩む
ネガ（経験）	-0.3170344	気懸かる
ネガ（経験）	-0.3170344	気に食わない
ネガ（評価）	-0.3170344	素気無い
ネガ（評価）	-0.3170344	気が遠くなる
ネガ（経験）	-0.3170344	気恥ずかしい
ネガ（評価）	-0.317689	緩い
ネガ（評価）	-0.3180833	風上にも置けない
ネガ（評価）	-0.3182015	悲壮と
ネガ（評価）	-0.3188754	不似合です
ネガ（評価）	-0.3188754	不似合だ
ネガ（評価）	-0.3188754	不似合の
ネガ（評価）	-0.3226036	熱鬧だ
ネガ（評価）	-0.3226036	熱鬧の
ネガ（評価）	-0.3226036	熱鬧です
ネガ（評価）	-0.32476279999999996	馬耳東風だ
ネガ（評価）	-0.32476279999999996	馬耳東風です
ネガ（評価）	-0.32476279999999996	馬耳東風の
ネガ（評価）	-0.325656	恬然の
ネガ（評価）	-0.327231	内弁慶の
ネガ（評価）	-0.327231	内弁慶です
ネガ（評価）	-0.327231	内弁慶だ
ネガ（評価）	-0.3292385	文無しと
ネガ（評価）	-0.3292433	無鉄砲だ
ネガ（評価）	-0.3292433	無鉄砲です
ネガ（評価）	-0.330851	意に介さない
ネガ（評価）	-0.3319537	情け容赦もない
ネガ（評価）	-0.33451909999999996	無礼窮まりない
ネガ（評価）	-0.3373594	安普請的です
ネガ（評価）	-0.3373594	安普請的だ
ネガ（評価）	-0.3388361	鼻息が荒い
ネガ（評価）	-0.34357689999999996	生煮えだ
